publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
2766,687,Video,Sports,Mbappe coming to Madrid,0.9092621797487475,39,18,13,206,1
2767,961,Text,Food,Workers picking coffee,0.952776332730126,6,2,2,206,4
2768,175,Image,Animals,Humans visiting the zoo,0.14546696144195392,0,0,0,206,3
2769,885,Video,Food,Food Travels,0.815968836749263,12,5,3,206,6
2770,597,Text,Music Artist,Pink Floyd doing a talk,0.7153402937894082,6,0,0,206,7
2771,520,Image,Animals,Human touching a parrot,0.895284596234963,26,5,4,206,6
2772,914,Video,TV show,Watching the TV having dinner,0.8043366365758651,20,10,7,206,4
2773,531,Text,TV show,The Great British Baking Show,0.25719499788621847,4,0,0,206,5
2774,528,Video,Sports,Kid playing tennis,0.2978215636130416,5,0,0,206,8
2775,976,Video,Animals,Human playing with his dog,0.25202595418980456,3,2,2,207,0
2776,772,Image,Music Artist,Family singing,0.13804114508374343,2,0,0,207,7
2777,292,Text,Music Artist,Led Zeppelin singing,0.5506176985462078,10,3,3,207,1
2778,976,Image,Sports,Tokio Olympic games,0.43210189412673317,0,0,0,207,3
2779,890,Image,Sports,Cat playing football,0.3460885329973544,1,1,1,207,4
2780,336,Image,News and present,COVID-19 vaccines available to all,0.9231824522507822,15,6,6,207,6
2781,817,Image,Food,Cheese fondue in Switzerland,0.7992060501241057,11,1,1,207,7
2782,399,Image,TV show,Watching the TV having dinner,0.9830585008081854,37,13,12,207,1
2783,326,Text,TV show,The Great British Baking Show,0.4084330826482123,0,0,0,207,6
2784,524,Video,Sports,Kid playing tennis,0.6537470352875394,17,5,5,207,4
2785,860,Image,Music Artist,Pink Floyd doing a talk,0.16954546763026956,2,2,2,208,2
2786,41,Image,Sports,Mbappe coming to Madrid,0.19306414073936207,1,0,0,208,1
2787,162,Text,Animals,Happy zebra playing on the floor,0.6954109290189547,15,7,7,208,9
2788,816,Video,Animals,Cat raising her cats,0.31095418494786464,1,0,0,208,9
2789,641,Image,Sports,Tokio Olympic games,0.8375316075645689,27,9,6,208,7
2790,351,Text,Food,Spanish Cuisine,0.688090253778101,17,6,5,208,7
2791,417,Image,Computer games,Tutorial of Valorant,0.29921191354524845,1,0,0,208,9
2792,96,Image,Computer games,Red Nintendo DS,0.16223095336166693,4,2,2,208,1
2793,125,Image,Computer games,Flappy bird creator,0.30906852492131376,1,0,0,208,1
2794,53,Image,TV show,Family going to the cinema,0.18199249644546966,0,0,0,208,1
2795,651,Text,TV show,The Great British Baking Show,0.12586046854553856,1,0,0,208,3
2796,871,Image,Music Artist,Led Zeppelin singing,0.6282275649393364,7,2,0,208,2
2797,293,Image,TV show,Family going to the cinema,0.8486788623557961,17,6,4,208,2
2798,324,Image,Travels,Sydney Opera House performance,0.2667403470575377,4,1,1,208,8
2799,296,Image,Drink Brand,Red bull event,0.4985548973888265,5,1,1,209,7
2800,62,Video,TV show,Family going to the cinema,0.29122519226716026,6,3,3,209,1
2801,222,Video,Animals,Cat sleeping in bed,0.4694958210789564,4,1,1,209,6
2802,941,Video,Animals,Cat with glasses and smiling,0.19297224181471007,3,1,1,209,5
2803,918,Video,News and present,Putin negates Ukraine peace agreement,0.3714762490615985,2,0,0,209,2
2804,48,Image,Music Artist,Piano classes academy,0.22643998619001915,3,1,1,209,9
2805,818,Video,Computer games,Play store menu,0.20655386419759003,0,0,0,209,1
2806,732,Image,Sports,Cat playing football,0.07695099856182819,2,0,0,209,2
2807,437,Image,Animals,Elephant walking,0.33720211112730747,4,2,1,209,0
2808,331,Video,TV show,The Great British Baking Show,0.7705691756718489,12,3,3,209,4
2809,81,Image,Food,McDonald’s burger and sauces,0.25454914457657474,1,0,0,209,2
2810,938,Text,TV show,Black Batman costume,0.3395567410765943,5,0,0,209,5
2811,227,Image,Music Artist,Elvis Presley show,0.6247624076967125,8,3,2,209,4
2812,727,Image,Music Artist,Led Zeppelin singing,0.9916040532324608,15,7,5,209,3
2813,521,Video,Sports,Palau Blaugrana show,0.8855821579640424,27,10,7,209,10
2814,8,Image,TV show,Kid watching Better Call Saul,0.3067999968667168,7,1,0,209,2
2815,520,Text,Sports,Kid watching champions league on mobile phone,0.1928448506720566,0,0,0,209,5
2816,133,Image,Animals,Dog raising her dogs,0.0141087891562921,0,0,0,209,1
2817,332,Video,TV show,Almodovar on the Oscars gala,0.5134887918669607,2,0,0,209,3
2818,244,Image,Music Artist,Listening queen on the bed,0.8731882090438118,11,4,3,209,5
2819,908,Video,Music Artist,Elvis Presley show,0.05703478433632925,0,0,0,209,9
2820,884,Text,Music Artist,Rap battle on the street,0.7702039847476156,12,5,4,209,5
2821,63,Video,Music Artist,Pink Floyd doing a talk,0.38342334177877846,4,2,1,210,3
2822,982,Image,Animals,Dog sleeping in bed,0.15007028191191962,3,1,0,210,8
2823,27,Image,Animals,Book of 100 animals,0.9070338969504635,28,12,11,210,6
2824,989,Text,News and present,The US Capitol riots,0.2681113770275406,3,0,0,210,6
2825,628,Video,Music Artist,Rap battle on the street,0.16141521811999404,1,1,0,210,5
2826,427,Image,News and present,Messi is angry,0.8303728708980247,10,6,5,210,5
2827,838,Text,Animals,Humans visiting the zoo,0.9654972889234201,12,5,4,210,3
2828,277,Text,TV show,Arcane breaking rankings,0.4398396347365202,4,0,0,210,4
2829,550,Image,Sports,Tokio Olympic games,0.5723069443001793,5,2,2,210,7
2830,849,Video,Animals,Happy zebra playing on the floor,0.39393450806185615,0,0,0,210,7
2831,469,Text,Animals,Dog with glasses and smiling,0.3713140191305935,5,1,1,210,4
2832,373,Video,Computer games,Auronplay playing Minecraft,0.7485548723150535,6,1,1,210,5
2833,898,Image,Animals,Human touching a parrot,0.3883918173701856,1,0,0,210,6
2834,851,Image,Animals,Cat eating,0.3190022014278229,2,1,0,211,9
2835,563,Image,Animals,Giraffe smiling,0.06506595420780581,0,0,0,211,8
2836,507,Text,Sports,Tokio Olympic games,0.04883574270342428,0,0,0,211,7
2837,515,Text,Sports,Tokio Olympic games,0.1265355801910405,0,0,0,211,2
2838,395,Image,Animals,Cat sleeping in bed,0.2569698498857619,1,0,0,211,8
2839,107,Video,Music Artist,Pink Floyd doing a talk,0.5687124286817157,8,3,2,211,0
2840,540,Image,News and present,Tornadoes ravage central U.S.,0.6864593612165737,5,1,1,211,6
2841,366,Text,TV show,Breaking bad scene,0.31843921044352785,0,0,0,211,1
2842,302,Image,Sports,Palau Blaugrana show,0.47826501443856717,7,3,1,211,5
2843,158,Image,Sports,Family running on the beach,0.9678744232040658,34,11,8,211,2
2844,245,Video,Sports,Watching football on the TV,0.24753447709804854,0,0,0,211,4
2845,291,Video,Sports,Mbappe coming to Madrid,0.45450648149515294,9,3,3,212,0
2846,13,Image,Animals,Happy cat playing with a ball,0.08698501488721,0,0,0,212,5
2847,447,Text,Animals,Book of 100 animals,0.7297545389741787,5,3,3,212,4
2848,395,Image,Animals,Humans visiting the zoo,0.37522064392928645,4,2,1,212,0
2849,819,Text,Sports,Kid playing tennis,0.13571915210170693,0,0,0,212,4
2850,731,Image,Music Artist,Boy and girl dancing,0.8307883146374941,5,1,1,212,5
2851,724,Video,Sports,Tokio Olympic games,0.24738753818477943,1,1,1,212,5
2852,32,Text,Sports,Family running on the beach,0.24755173356206006,3,1,1,212,2
2853,578,Image,Animals,Cat with glasses and smiling,0.13388053168901815,0,0,0,212,2
2854,965,Image,News and present,Ukraine crisis,0.7014903823191865,7,3,2,212,7
2855,428,Image,Food,Turkish doner kebab,0.8388473916258803,10,1,0,212,6
2856,219,Video,Food,Goulash in Hungary,0.32320966666030404,2,1,1,212,7
2857,949,Image,News and present,COVID-19 vaccines available to all,0.4982777103654146,3,2,2,212,7
2858,801,Text,News and present,The GameStop short squeeze,0.5361082483135515,8,4,3,212,3
2859,377,Video,TV show,Breaking bad scene,0.6225835532646704,13,6,4,212,1
2860,687,Image,Animals,Turtle eating,0.22518039562969572,0,0,0,212,5
2861,51,Image,Sports,Visitors watching the Camp Nou,0.9183135482582926,28,9,9,212,1
2862,232,Video,Sports,Visitors watching the Camp Nou,0.07712564799851529,1,0,0,212,6
2863,679,Text,Music Artist,Elvis Presley show,0.7423794926814354,4,1,1,213,4
2864,816,Video,Food,Coca-Cola factory visitors,0.6707259050020313,10,2,1,213,3
2865,552,Text,Music Artist,Elvis Presley show,0.29977092075463085,2,1,1,213,9
2866,962,Image,Food,Italian pizza with cheese,0.6425538113929175,7,1,1,213,3
2867,280,Text,Music Artist,Elvis Presley show,0.03530718936090671,0,0,0,213,5
2868,163,Text,Sports,Kid playing tennis,0.22242340648056702,2,0,0,213,9
2869,276,Image,TV show,Arcane breaking rankings,0.35630035247693004,0,0,0,213,8
2870,71,Image,Music Artist,1M of assistants in a concert,0.5763569878496015,16,4,4,213,3
2871,515,Image,TV show,The Great British Baking Show,0.5286015227721652,2,0,0,213,0
2872,251,Image,Animals,Cat with glasses and smiling,0.901155783389851,54,22,19,213,10
2873,260,Image,Sports,Kid playing tennis,0.17598803860952983,0,0,0,213,4
2874,996,Image,Sports,Cat playing football,0.33285177663887333,0,0,0,213,1
2875,29,Text,Music Artist,Listening queen on the bed,0.5388853867904954,5,2,2,213,5
2876,834,Image,TV show,Arcane breaking rankings,0.7698486412662048,12,3,1,213,0
2877,485,Image,Sports,Palau Blaugrana show,0.1935695308158344,0,0,0,213,1
2878,605,Video,TV show,Black Batman costume,0.6402796806288807,3,1,1,213,4
2879,20,Video,Music Artist,Eminem singing on NFL,0.4733600056164401,9,1,1,213,2
2880,811,Video,Sports,Lakers vs Miami match,0.16878585652427636,0,0,0,214,5
2881,997,Image,TV show,Dog watching the TV,0.3909403127468841,0,0,0,214,1
2882,111,Text,TV show,Almodovar on the Oscars gala,0.6645481601622274,14,5,1,214,6
2883,670,Video,Music Artist,Driving a car with music,0.2571890350462116,2,0,0,214,8
2884,552,Text,Computer games,Flappy bird creator,0.7653091300159828,9,4,3,214,4
2885,172,Video,Music Artist,Eminem singing on NFL,0.3116108574048224,3,2,2,214,4
2886,180,Video,Animals,Cat eating,0.7324149824488846,21,8,7,214,8
2887,903,Image,Sports,Kid watching champions league on mobile phone,0.8497303238014073,6,3,1,215,8
2888,191,Video,TV show,Family going to the cinema,0.08153375034256305,0,0,0,215,2
2889,282,Video,Music Artist,Elvis Presley show,0.32319944612752183,8,1,1,215,2
2890,307,Text,TV show,Family going to the cinema,0.12437952190978407,0,0,0,215,2
2891,515,Image,Music Artist,Viñarock tickets,0.7538204843594933,9,4,2,215,6
2892,732,Text,TV show,Arcane breaking rankings,0.6238628154758845,6,1,1,215,1
2893,845,Video,Animals,Dog sleeping in bed,0.9404640098531547,18,6,6,216,0
2894,176,Video,Music Artist,Rap battle on the street,0.9640313042905798,22,4,4,216,7
2895,823,Text,Travels,Taj Mahal sunset,0.8412283855349784,7,1,1,216,3
2896,904,Text,Computer games,Tutorial of Valorant,0.8264831825547915,8,1,1,216,2
2897,420,Image,Sports,Cat playing football,0.09942580918509702,0,0,0,216,4
2898,656,Image,Sports,Visitors watching the Camp Nou,0.485272381219525,4,0,0,216,5
2899,694,Image,Music Artist,AC/DC playing the guitar,0.9571076342437642,20,6,3,216,0
2900,492,Video,Computer games,Buying on Steam,0.34360146310963346,0,0,0,216,2
2901,883,Text,Music Artist,Michael Jackson dancing,0.5757250896887479,12,5,5,216,1
2902,365,Image,Sports,Kid watching champions league on mobile phone,0.2532672466617052,0,0,0,216,8
2903,668,Video,TV show,The Great British Baking Show,0.35365066131711065,4,3,2,216,7
2904,85,Video,TV show,The Great British Baking Show,0.6094609737621857,5,3,3,216,4
2905,106,Video,Food,Glass in the microwave,0.16910654405320358,1,1,1,216,9
2906,914,Image,TV show,Arcane breaking rankings,0.5191951776749363,6,3,3,216,7
2907,889,Video,Sports,Playing paddle,0.4145761300995784,3,1,1,216,5
2908,547,Image,Music Artist,Elvis Presley show,0.7201685618272381,10,3,3,216,4
2909,85,Image,Animals,Dog raising her dogs,0.23757059448730578,1,0,0,216,2
2910,754,Text,Animals,Human playing with his dog,0.3845067100131643,6,0,0,216,4
2911,258,Image,Music Artist,Elvis Presley show,0.9059843503195785,48,21,15,216,5
2912,215,Image,Animals,Happy zebra playing on the floor,0.9710675404652747,25,9,4,216,9
2913,904,Image,Sports,Cat playing football,0.6861233988534337,6,2,2,216,2
2914,421,Image,Sports,Kid watching champions league on mobile phone,0.4398960054548895,3,0,0,216,4
2915,460,Image,Music Artist,Family singing,0.5785213515136441,4,2,2,217,4
2916,671,Image,TV show,Tv comedy,0.4569140704602832,4,2,0,217,8
2917,541,Image,Food,Cheese fondue in Switzerland,0.6004484855441937,10,1,1,217,2
2918,544,Image,TV show,Dog watching the TV,0.042708767074409404,0,0,0,217,7
2919,439,Image,TV show,Dog watching the TV,0.3579563870284711,2,1,1,217,9
2920,203,Image,Music Artist,Elvis Presley show,0.7291722574477809,16,7,7,217,5
2921,639,Image,Animals,Rabbit sleeping,0.7636249766223211,8,1,1,217,5
2922,521,Video,Animals,Book of 100 animals,0.4226208042980094,4,1,1,217,5
2923,347,Text,Music Artist,Led Zeppelin singing,0.249172929693405,0,0,0,217,8
2924,586,Image,Music Artist,Listening queen on the bed,0.5082203702647347,1,1,0,217,6
2925,893,Image,Sports,Mbappe coming to Madrid,0.9209163139649428,26,9,7,217,8
2926,970,Video,TV show,Family going to the cinema,0.9241876789746427,19,6,4,217,9
2927,742,Video,Sports,Visitors watching the Camp Nou,0.05038811659973885,0,0,0,217,9
2928,542,Image,Music Artist,Michael Jackson dancing,0.8999854697270628,13,5,4,218,7
2929,106,Video,Music Artist,Viñarock tickets,0.7667172204831575,15,5,2,218,9
2930,365,Text,Computer games,Tutorial of Valorant,0.7695387182110646,3,0,0,218,9
2931,358,Image,TV show,Almodovar on the Oscars gala,0.6653383852144538,3,2,2,218,0
2932,821,Image,Sports,Lakers vs Miami match,0.5886630829335049,8,2,2,219,5
2933,993,Image,Sports,Watching football on the TV,0.7478412350688367,1,1,1,219,1
2934,683,Video,Sports,Kid watching champions league on mobile phone,0.18600330914333685,1,0,0,219,5
2935,320,Video,Sports,Kid playing tennis,0.8129002658252612,24,8,7,219,2
2936,266,Video,Animals,Happy zebra playing on the floor,0.10605450889567103,0,0,0,219,1
2937,88,Image,Music Artist,Pink Floyd doing a talk,0.12667773082140998,0,0,0,219,6
2938,628,Text,Animals,Family in the safari,0.31981751745655396,2,0,0,219,3
2939,581,Image,Computer games,League of legends game,0.975272506049116,10,2,1,219,6
2940,175,Video,Sports,Kid playing tennis,0.7616691492204763,6,0,0,219,8
2941,630,Image,Sports,Kid playing tennis,0.2168436527199259,4,2,2,219,4
2942,147,Text,Sports,Watching football on the TV,0.6709074253140932,15,7,6,219,9
2943,77,Video,Music Artist,Eminem singing on NFL,0.14572893646509755,0,0,0,219,3
2944,217,Image,Computer games,Friends playing games on the sofa,0.8498861517543952,12,3,3,219,3
2945,55,Text,Music Artist,Elvis Presley show,0.7635192373068554,19,7,6,219,5
2946,748,Video,Travels,Kid imitating the Statue of Liberty in the USA,0.8258205551530329,4,2,2,219,3
2947,579,Image,Animals,Grey cat jumping,0.9222054895781142,22,10,8,220,8
2948,339,Image,Music Artist,AC/DC playing the guitar,0.7563889465577651,12,4,4,220,2
2949,265,Text,News and present,Mental health,0.036336884904082156,0,0,0,220,6
2950,977,Video,Music Artist,Elvis Presley show,0.21850768516624242,2,0,0,220,7
2951,822,Image,Animals,Dog with glasses and smiling,0.5868822097852286,9,2,2,220,7
2952,217,Video,TV show,Almodovar on the Oscars gala,0.6690675209725678,13,3,2,220,7
2953,552,Text,TV show,Arcane breaking rankings,0.7634500588309644,14,5,3,220,4
2954,320,Video,Travels,Red umbrella on the Moai on Easter Island,0.7809816835882036,23,6,5,220,8
2955,537,Image,Sports,Mbappe coming to Madrid,0.5375863482255642,8,5,3,220,2
2956,363,Text,Sports,Playing paddle,0.7632055129084605,18,10,8,220,7
2957,276,Video,Animals,Brown cat jumping,0.6882610944426345,5,1,1,220,0
2958,145,Image,Sports,Lakers vs Miami match,0.10189605679212499,2,1,0,220,5
2959,504,Image,Animals,Human touching his cat,0.11529591500845915,0,0,0,220,10
2960,148,Image,Computer games,Friends playing games on the sofa,0.5692757069007447,11,2,1,220,6
2961,781,Video,Animals,Cat sleeping in bed,0.3010128475959635,1,0,0,220,5
2962,251,Text,Animals,Humans visiting the zoo,0.032718757464586745,0,0,0,220,6
2963,859,Text,Drink Brand,Beer competition,0.814581828096796,15,4,2,220,2
2964,962,Image,Sports,Kid playing tennis,0.9657706030195685,7,1,1,220,5
2965,380,Text,TV show,Breaking bad scene,0.8124398789641489,14,6,4,220,6
2966,92,Video,Sports,Palau Blaugrana show,0.8237406823441004,11,4,2,220,3
2967,59,Image,TV show,Almodovar on the Oscars gala,0.40821172744822354,3,1,1,220,8
2968,956,Image,Animals,Cat raising her cats,0.8247281275019337,5,2,1,220,6
2969,524,Video,Computer games,Buying on Steam,0.5292346978499322,12,3,2,221,9
2970,66,Image,Computer games,Ibai Llanos streaming,0.5124994699732627,12,4,3,221,4
2971,385,Text,Sports,Lakers vs Miami match,0.8353288783692093,16,3,2,221,6
2972,658,Video,Animals,Happy cat playing with a ball,0.06350039607621283,0,0,0,221,8
2973,495,Text,Music Artist,Driving a car with music,0.7766864576750693,3,2,2,221,3
2974,266,Image,Sports,Family running on the beach,0.10120430515027445,0,0,0,221,7
2975,610,Video,TV show,Family going to the cinema,0.02547696319764725,2,1,1,221,7
2976,980,Image,Sports,Kid playing tennis,0.5853562305995966,4,0,0,221,8
2977,19,Video,Animals,Giraffe smiling,0.23936973617038704,0,0,0,221,4
2978,464,Image,Sports,Visitors watching the Camp Nou,0.45154833407061745,5,3,2,221,3
2979,799,Text,Computer games,Happy family playing Wii,0.1788648221161978,0,0,0,221,1
2980,991,Image,Sports,Kid watching champions league on mobile phone,0.7028794833230559,2,0,0,221,4
2981,248,Image,TV show,Kid watching Better Call Saul,0.07008811269318704,1,0,0,221,5
2982,111,Text,TV show,Arcane breaking rankings,0.36071175331437433,1,1,1,221,6
2983,882,Video,Sports,Visitors watching the Camp Nou,0.7148094152954676,8,1,1,221,6
2984,105,Image,Music Artist,Piano classes academy,0.4279278594582877,4,2,2,221,2
2985,202,Image,Animals,Human playing with his dog,0.4906072956713554,6,1,0,221,0
2986,40,Text,Music Artist,Led Zeppelin singing,0.7085273562827675,17,5,5,221,3
2987,112,Image,Music Artist,Piano classes academy,0.6956261391830637,7,0,0,221,4
2988,982,Image,Animals,Rabbit sleeping,0.1332135913356114,0,0,0,222,0
2989,136,Image,Computer games,League of legends game,0.16035711926926444,1,0,0,222,2
2990,847,Text,Music Artist,1M of assistants in a concert,0.0043684489923286884,0,0,0,222,10
2991,397,Image,Sports,Cat playing football,0.597112723572741,11,3,3,222,3
2992,817,Text,Sports,Playing paddle,0.07759395887835141,0,0,0,222,9
2993,629,Image,Music Artist,Led Zeppelin singing,0.6329291565200597,8,1,1,222,1
2994,937,Image,TV show,The Great British Baking Show,0.9777187426364968,22,6,4,222,0
2995,269,Image,TV show,Family going to the cinema,0.04141614568065266,0,0,0,222,9
2996,889,Text,Food,Turkish doner kebab,0.9768896233294597,13,6,4,222,7
